,State,Agency_type,Agency_name,Ethnicity,Disability,Gender,Gender_Identity,Population,quarter_1,quarter_2,quarter_3,quarter_4,vRace,vRel,vSexOr
1429,Oregon,Nonmetropolitan Counties,Umatilla,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1430,Pennsylvania,Cities,Ferguson Township,0,0,0,0,17807,1,0,0,0,0.0,1.0,0.0
1431,Pennsylvania,Cities,Johnstown,0,0,0,0,21954,0,1,2,0,3.0,0.0,0.0
1432,Pennsylvania,Cities,Lancaster,0,0,0,0,59370,0,1,0,0,1.0,0.0,0.0
1433,Pennsylvania,Cities,Lewistown,0,0,0,0,8370,0,1,0,0,0.0,1.0,0.0
1434,Pennsylvania,Cities,Northern York Regional,0,0,0,0,67657,1,0,0,0,1.0,0.0,0.0
1435,Pennsylvania,Cities,Philadelphia,1,0,0,0,1553153,3,11,1,1,14.0,1.0,0.0
1436,Pennsylvania,Cities,Pittsburgh,0,0,0,0,307632,1,3,8,3,12.0,0.0,3.0
1437,Pennsylvania,Cities,Reading,0,0,0,0,88107,1,1,1,0,0.0,0.0,3.0
1438,Pennsylvania,Cities,"""Richland Township",0,0,0,0,0,0,0,1,0,,,
1439,Pennsylvania,Cities,State College,0,0,0,0,56612,0,0,0,2,0.0,2.0,0.0
1440,Pennsylvania,Universities and Colleges,Lehigh University,0,0,0,0,7080,0,0,0,1,1.0,0.0,0.0
1441,Pennsylvania,Universities and Colleges,Pennsylvania State University: Altoona,0,0,0,0,3863,0,0,1,0,1.0,0.0,0.0
1442,Pennsylvania,Universities and Colleges,Pennsylvania State University: University Park,0,0,0,0,45783,3,1,2,2,4.0,3.0,1.0
1443,Pennsylvania,Metropolitan Counties,Lancaster,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1444,Pennsylvania,State Police Agencies,State Police: Chester County,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
1445,Pennsylvania,State Police Agencies,State Police: Franklin County,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1446,Pennsylvania,State Police Agencies,State Police: Indiana County,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1447,Pennsylvania,State Police Agencies,State Police: Lancaster County,0,0,0,0,0,2,0,0,0,1.0,1.0,0.0
1448,Pennsylvania,State Police Agencies,State Police: Skippack County,0,0,0,0,0,0,3,0,0,2.0,0.0,1.0
1449,Pennsylvania,State Police Agencies,State Police: Pike County,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0
1450,Rhode_Island,Cities,Central Falls,0,0,0,0,19404,0,1,0,0,1.0,0.0,0.0
1451,Rhode_Island,Cities,Johnston,0,0,0,0,29068,1,0,0,0,1.0,0.0,0.0
1452,Rhode_Island,Cities,Newport,0,0,0,0,23874,0,0,1,0,1.0,0.0,0.0
1453,Rhode_Island,Cities,Providence,1,0,0,0,178887,1,0,0,0,0.0,0.0,0.0
1454,Rhode_Island,Cities,Warwick,0,0,0,0,81789,0,0,1,0,0.0,1.0,0.0
1455,Rhode_Island,Cities,West Warwick,0,0,0,0,28817,0,0,0,1,0.0,1.0,0.0
1456,Rhode_Island,Universities and Colleges,University of Rhode Island,0,0,0,0,16451,0,0,1,0,1.0,0.0,0.0
1457,South_Carolina,Cities,Anderson,0,0,0,0,26812,0,0,0,1,1.0,0.0,0.0
1458,South_Carolina,Cities,Belton,0,0,0,0,4222,1,0,0,0,0.0,0.0,1.0
1459,South_Carolina,Cities,Chapin,0,0,0,0,1506,0,0,0,1,1.0,0.0,0.0
1460,South_Carolina,Cities,Charleston,0,0,0,0,127206,2,0,0,0,2.0,0.0,0.0
1461,South_Carolina,Cities,Clover,0,0,0,0,5342,0,0,1,0,0.0,0.0,1.0
1462,South_Carolina,Cities,Columbia,0,0,0,0,132240,0,1,1,0,1.0,0.0,1.0
1463,South_Carolina,Cities,Dillon,0,0,0,0,6627,0,1,0,0,0.0,1.0,0.0
1464,South_Carolina,Cities,Forest Acres,0,0,0,0,10516,0,1,0,0,1.0,0.0,0.0
1465,South_Carolina,Cities,Georgetown,0,0,0,0,9072,0,0,1,0,1.0,0.0,0.0
1466,South_Carolina,Cities,Goose Creek,0,0,0,0,39425,0,0,1,0,1.0,0.0,0.0
1467,South_Carolina,Cities,Greenville,0,0,0,0,61185,0,0,0,1,1.0,0.0,0.0
1468,South_Carolina,Cities,Hardeeville,1,0,0,0,4064,0,1,0,0,0.0,0.0,0.0
1469,South_Carolina,Cities,Hartsville,0,0,0,0,7877,0,0,1,0,1.0,0.0,0.0
1470,South_Carolina,Cities,Holly Hill,0,0,0,0,1259,1,0,0,0,1.0,0.0,0.0
1471,South_Carolina,Cities,Honea Path,0,0,0,0,3613,0,0,0,1,1.0,0.0,0.0
1472,South_Carolina,Cities,Latta,0,0,0,0,1349,1,0,0,0,1.0,0.0,0.0
1473,South_Carolina,Cities,Lexington,0,0,0,0,19547,0,1,0,0,1.0,0.0,0.0
1474,South_Carolina,Cities,Manning,0,0,0,0,4034,0,0,0,1,0.0,0.0,1.0
1475,South_Carolina,Cities,Mauldin,1,0,0,0,24099,0,0,1,0,0.0,0.0,0.0
1476,South_Carolina,Cities,Orangeburg,0,0,0,0,13826,0,1,0,0,0.0,0.0,1.0
1477,South_Carolina,Cities,Salley,0,0,0,0,412,0,0,1,0,1.0,0.0,0.0
1478,South_Carolina,Cities,St. George,0,0,0,0,2139,1,0,0,0,1.0,0.0,0.0
1479,South_Carolina,Cities,Summerville,0,0,0,0,45210,1,1,0,0,2.0,0.0,0.0
1480,South_Carolina,Cities,Winnsboro,0,0,0,0,3428,2,3,0,1,0.0,6.0,0.0
1481,South_Carolina,Universities and Colleges,The Citadel,0,0,0,0,3499,0,0,1,0,1.0,0.0,0.0
1482,South_Carolina,Universities and Colleges,"""University of South Carolina",0,0,0,0,0,0,1,0,0,,,
1483,South_Carolina,Metropolitan Counties,Berkeley,0,0,0,0,0,2,0,0,0,2.0,0.0,0.0
1484,South_Carolina,Metropolitan Counties,Fairfield,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1485,South_Carolina,Metropolitan Counties,Horry County Police Department,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0
1486,South_Carolina,Metropolitan Counties,Lancaster,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
1487,South_Carolina,Metropolitan Counties,Lexington,0,0,0,0,0,1,1,0,0,2.0,0.0,0.0
1488,South_Carolina,Metropolitan Counties,Sumter,0,0,0,0,0,0,0,2,0,1.0,0.0,1.0
1489,South_Carolina,Metropolitan Counties,Union,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0
1490,South_Carolina,Metropolitan Counties,York,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1491,South_Carolina,Nonmetropolitan Counties,Chesterfield,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1492,South_Carolina,Nonmetropolitan Counties,Colleton,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1493,South_Carolina,Nonmetropolitan Counties,Georgetown,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
1494,South_Carolina,Nonmetropolitan Counties,Hampton,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
1495,South_Carolina,Nonmetropolitan Counties,Marlboro,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1496,South_Dakota,Cities,Aberdeen,0,0,0,0,26999,0,0,0,1,1.0,0.0,0.0
1497,South_Dakota,Cities,Mitchell,0,0,0,0,15555,0,0,1,0,1.0,0.0,0.0
1498,South_Dakota,Cities,Rapid City,0,0,0,0,70406,1,0,0,0,0.0,0.0,1.0
1499,South_Dakota,Cities,Sioux Falls,0,0,0,0,161754,1,0,2,1,3.0,1.0,0.0
1500,South_Dakota,Cities,Vermillion,0,0,0,0,10892,1,0,0,0,1.0,0.0,0.0
1501,South_Dakota,Nonmetropolitan Counties,Codington,0,0,0,0,0,1,0,2,0,3.0,0.0,0.0
1502,South_Dakota,Nonmetropolitan Counties,Corson,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1503,South_Dakota,Nonmetropolitan Counties,Hutchinson,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
1504,Tennessee,Cities,Ashland City,0,0,0,0,4637,0,1,0,0,1.0,0.0,0.0
1505,Tennessee,Cities,Athens,0,0,0,0,13504,0,0,1,0,1.0,0.0,0.0
1506,Tennessee,Cities,Atoka,0,1,0,0,8821,0,0,1,0,0.0,0.0,0.0
1507,Tennessee,Cities,Bristol,1,0,0,0,26660,0,0,0,5,1.0,0.0,2.0
1508,Tennessee,Cities,Burns,0,0,0,0,1469,0,0,1,0,1.0,0.0,0.0
1509,Tennessee,Cities,Chattanooga,0,0,0,0,172286,0,0,2,1,2.0,1.0,0.0
1510,Tennessee,Cities,Clarksville,6,0,0,0,145599,1,2,0,8,0.0,0.0,5.0
1511,Tennessee,Cities,Collegedale,0,0,0,0,9468,0,0,1,0,1.0,0.0,0.0
1512,Tennessee,Cities,Covington,12,4,0,0,9076,3,1,5,8,1.0,0.0,0.0
1513,Tennessee,Cities,Dyersburg,0,0,0,0,17013,0,0,1,0,1.0,0.0,0.0
1514,Tennessee,Cities,Elizabethton,0,0,0,0,14220,0,0,1,0,0.0,0.0,1.0
1515,Tennessee,Cities,Fayetteville,0,0,0,0,7155,0,0,1,0,1.0,0.0,0.0
1516,Tennessee,Cities,Franklin,0,0,0,0,67465,0,0,1,0,1.0,0.0,0.0
1517,Tennessee,Cities,Gatlinburg,1,0,0,0,4074,1,0,0,0,0.0,0.0,0.0
1518,Tennessee,Cities,Graysville,0,0,0,0,1512,0,1,1,0,2.0,0.0,0.0
1519,Tennessee,Cities,Greeneville,0,0,0,0,15015,0,1,0,0,0.0,0.0,1.0
1520,Tennessee,Cities,Humboldt,0,0,0,0,8458,0,0,1,0,1.0,0.0,0.0
1521,Tennessee,Cities,Jackson,0,0,0,0,67371,2,0,1,1,0.0,2.0,2.0
1522,Tennessee,Cities,Johnson City,0,0,0,0,64928,1,1,0,0,2.0,0.0,0.0
1523,Tennessee,Cities,Jonesborough,4,1,0,0,5163,0,0,2,3,0.0,0.0,0.0
1524,Tennessee,Cities,Kingsport,0,0,0,0,51496,0,0,1,1,2.0,0.0,0.0
1525,Tennessee,Cities,Knoxville,2,0,0,0,183249,0,1,1,0,0.0,0.0,0.0
1526,Tennessee,Cities,Manchester,2,0,0,0,10258,1,1,0,0,0.0,0.0,0.0
1527,Tennessee,Cities,Mason,0,0,0,0,1611,0,1,0,0,1.0,0.0,0.0
1528,Tennessee,Cities,McMinnville,1,0,0,0,13595,0,0,0,1,0.0,0.0,0.0
1529,Tennessee,Cities,Memphis,1,1,0,1,657691,6,5,9,4,9.0,0.0,12.0
1530,Tennessee,Cities,Milan,0,0,0,0,7789,0,0,0,1,1.0,0.0,0.0
1531,Tennessee,Cities,Millersville,0,0,0,0,6596,0,0,3,0,2.0,0.0,1.0
1532,Tennessee,Cities,Millington,4,0,0,0,10500,0,2,0,4,2.0,0.0,0.0
1533,Tennessee,Cities,Monterey,1,0,0,0,2829,0,1,0,0,0.0,0.0,0.0
1534,Tennessee,Cities,Mount Carmel,0,1,0,0,5422,0,1,0,0,0.0,0.0,0.0
1535,Tennessee,Cities,Munford,1,0,0,0,6036,0,0,0,1,0.0,0.0,0.0
1536,Tennessee,Cities,Murfreesboro,0,0,0,0,115587,0,0,0,1,0.0,0.0,1.0
1537,Tennessee,Cities,Nashville,1,0,0,0,635673,3,1,1,1,4.0,0.0,1.0
1538,Tennessee,Cities,Oliver Springs,0,0,0,0,3250,0,0,2,0,1.0,1.0,0.0
1539,Tennessee,Cities,Paris,0,0,0,0,10168,0,0,0,1,0.0,0.0,1.0
1540,Tennessee,Cities,Pigeon Forge,1,0,0,0,6023,0,1,0,0,0.0,0.0,0.0
1541,Tennessee,Cities,Rossville,0,0,0,0,679,0,2,0,0,0.0,0.0,2.0
1542,Tennessee,Cities,Shelbyville,0,0,0,0,20669,0,0,1,0,0.0,0.0,1.0
1543,Tennessee,Cities,Spring Hill,0,0,0,0,31807,2,2,0,0,4.0,0.0,0.0
1544,Tennessee,Cities,Tullahoma,0,0,0,0,18773,0,0,0,1,1.0,0.0,0.0
1545,Tennessee,Cities,Wartburg,0,0,0,0,912,0,1,0,0,0.0,0.0,1.0
1546,Tennessee,Universities and Colleges,Christian Brothers University,0,0,0,0,1603,0,0,0,1,1.0,0.0,0.0
1547,Tennessee,Universities and Colleges,Southwest Tennessee Community College,0,0,0,0,12220,0,1,0,0,0.0,0.0,1.0
1548,Tennessee,Universities and Colleges,Vanderbilt University,0,0,0,0,12710,1,1,0,3,3.0,1.0,1.0
1549,Tennessee,Metropolitan Counties,Hickman,1,0,0,0,0,0,0,2,1,1.0,0.0,1.0
1550,Tennessee,Metropolitan Counties,Jefferson,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1551,Tennessee,Metropolitan Counties,Marion,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
1552,Tennessee,Metropolitan Counties,Robertson,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0
1553,Tennessee,Metropolitan Counties,Shelby,36,1,0,0,0,2,7,20,17,5.0,1.0,3.0
1554,Tennessee,Metropolitan Counties,Sullivan,2,0,0,0,0,1,2,2,0,2.0,1.0,0.0
1555,Tennessee,Metropolitan Counties,Tipton,0,0,0,0,0,1,0,1,0,2.0,0.0,0.0
1556,Tennessee,Nonmetropolitan Counties,Bledsoe,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
1557,Tennessee,Nonmetropolitan Counties,Henry,2,0,0,0,0,0,0,1,1,0.0,0.0,0.0
1558,Tennessee,Nonmetropolitan Counties,Lake,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
1559,Tennessee,State Police Agencies,Department of Safety,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0
1560,Texas,Cities,Austin,3,0,0,0,859180,2,1,1,0,0.0,0.0,1.0
1561,Texas,Cities,Beaumont,0,0,0,0,118177,2,1,0,0,3.0,0.0,0.0
1562,Texas,Cities,Bellaire,0,0,0,0,17617,0,0,1,0,0.0,0.0,1.0
1563,Texas,Cities,Bellmead,0,0,0,0,9950,0,1,0,1,2.0,0.0,0.0
1564,Texas,Cities,Benbrook,0,0,0,0,22157,0,0,0,1,1.0,0.0,0.0
1565,Texas,Cities,Brownwood,0,0,0,0,18873,0,1,0,0,1.0,0.0,0.0
1566,Texas,Cities,Carthage,0,0,0,0,6918,0,0,1,0,0.0,0.0,1.0
1567,Texas,Cities,Commerce,0,1,0,0,8267,1,1,0,0,1.0,0.0,0.0
1568,Texas,Cities,Corpus Christi,0,0,0,0,314523,0,0,0,1,0.0,0.0,1.0
1569,Texas,Cities,Dallas,4,0,0,0,1255015,2,4,9,3,3.0,2.0,9.0
1570,Texas,Cities,Denison,0,1,0,0,22652,0,1,1,0,1.0,0.0,0.0
1571,Texas,Cities,Denton,0,0,0,0,123260,0,1,0,0,1.0,0.0,0.0
1572,Texas,Cities,El Paso,0,0,0,0,679700,2,1,0,0,0.0,0.0,3.0
1573,Texas,Cities,Everman,0,0,0,0,6276,1,0,0,0,0.0,0.0,1.0
1574,Texas,Cities,Fort Worth,5,0,0,0,789035,5,1,6,4,9.0,0.0,2.0
1575,Texas,Cities,Frisco,0,0,0,0,131769,0,2,0,0,1.0,1.0,0.0
1576,Texas,Cities,Gainesville,0,0,0,0,16089,0,0,1,0,1.0,0.0,0.0
1577,Texas,Cities,Garland,0,0,0,0,235683,1,0,1,0,1.0,0.0,1.0
1578,Texas,Cities,Grapevine,0,0,0,0,49075,0,0,1,0,1.0,0.0,0.0
1579,Texas,Cities,Harlingen,0,0,0,0,65885,0,0,1,0,1.0,0.0,0.0
1580,Texas,Cities,Houston,4,0,0,0,2180606,4,5,1,3,4.0,0.0,5.0
1581,Texas,Cities,Lancaster,0,0,0,0,38209,0,0,0,1,0.0,0.0,1.0
1582,Texas,Cities,Longview,0,0,0,0,81273,0,0,1,0,1.0,0.0,0.0
1583,Texas,Cities,Marble Falls,0,0,0,0,6095,0,0,1,0,1.0,0.0,0.0
1584,Texas,Cities,McAllen,0,0,0,0,136169,0,1,0,0,0.0,0.0,1.0
1585,Texas,Cities,McKinney,2,0,0,0,146869,0,1,1,2,1.0,0.0,1.0
1586,Texas,Cities,Mercedes,0,0,0,0,16480,0,0,1,0,1.0,0.0,0.0
1587,Texas,Cities,Mineral Wells,0,0,0,0,16717,0,0,0,1,0.0,0.0,1.0
1588,Texas,Cities,Pasadena,0,0,0,0,153195,1,0,0,0,1.0,0.0,0.0
1589,Texas,Cities,Plano,1,0,0,0,275795,1,0,0,1,1.0,0.0,0.0
1590,Texas,Cities,Richmond,0,0,0,0,11841,1,0,0,0,0.0,0.0,1.0
1591,Texas,Cities,San Angelo,0,0,0,0,96661,1,0,0,0,1.0,0.0,0.0
1592,Texas,Cities,San Antonio,1,0,0,0,1399725,3,3,3,2,3.0,0.0,7.0
1593,Texas,Cities,Springtown,0,0,0,0,2698,0,0,1,0,0.0,0.0,1.0
1594,Texas,Cities,Temple,0,0,0,0,69937,0,0,1,0,1.0,0.0,0.0
1595,Texas,Cities,Terrell,0,0,0,0,16233,1,0,0,0,1.0,0.0,0.0
1596,Texas,Cities,Tyler,1,0,0,0,100033,2,1,0,2,1.0,0.0,3.0
1597,Texas,Cities,Victoria,0,0,0,0,64979,0,0,1,1,0.0,2.0,0.0
1598,Texas,Cities,Vidor,0,0,0,0,10984,0,0,1,0,1.0,0.0,0.0
1599,Texas,Cities,Whitehouse,0,0,0,0,7919,1,0,0,0,1.0,0.0,0.0
1600,Texas,Universities and Colleges,Amarillo College,0,0,0,0,11530,1,0,0,0,1.0,0.0,0.0
1601,Texas,Universities and Colleges,Southern Methodist University,0,0,0,0,10893,1,1,1,0,2.0,1.0,0.0
1602,Texas,Universities and Colleges,"""University of Texas",0,0,0,0,0,0,1,0,0,,,
1603,Texas,Metropolitan Counties,Collin,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0
1604,Texas,Metropolitan Counties,Goliad,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1605,Texas,Metropolitan Counties,Harris,1,0,0,0,0,1,1,0,1,1.0,1.0,0.0
1606,Texas,Metropolitan Counties,Hunt,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0
1607,Texas,Metropolitan Counties,Nueces,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1608,Texas,Metropolitan Counties,Travis,1,0,0,0,0,2,1,0,1,1.0,0.0,2.0
1609,Texas,Other Agencies,"""Independent School District",1,0,0,0,0,0,1,0,0,,,
1610,Utah,Cities,Bountiful,1,0,0,0,42976,0,1,2,2,4.0,0.0,0.0
1611,Utah,Cities,Brigham City,0,0,0,0,18217,1,0,1,0,2.0,0.0,0.0
1612,Utah,Cities,Centerville,0,0,0,0,16488,0,2,0,0,1.0,1.0,0.0
1613,Utah,Cities,Draper,0,0,0,0,44680,0,0,1,0,0.0,1.0,0.0
1614,Utah,Cities,Farmington,0,0,0,0,21582,0,3,0,0,2.0,0.0,1.0
1615,Utah,Cities,Grantsville,0,0,0,0,9530,0,0,1,0,1.0,0.0,0.0
1616,Utah,Cities,Heber,0,0,0,0,12544,0,1,0,0,0.0,1.0,0.0
1617,Utah,Cities,Moab,1,0,0,0,5096,0,1,0,0,0.0,0.0,0.0
1618,Utah,Cities,Murray,0,0,0,0,48767,0,0,1,0,1.0,0.0,0.0
1619,Utah,Cities,North Salt Lake,0,1,0,0,16815,1,0,0,0,0.0,0.0,0.0
1620,Utah,Cities,Pleasant Grove,0,0,0,0,34796,0,0,1,1,2.0,0.0,0.0
1621,Utah,Cities,Price,1,0,0,0,8589,2,0,0,0,1.0,0.0,0.0
1622,Utah,Cities,Provo,0,0,0,0,116937,0,0,0,1,1.0,0.0,0.0
1623,Utah,Cities,Roosevelt,1,0,0,0,6404,0,0,3,0,1.0,0.0,1.0
1624,Utah,Cities,Roy,0,0,0,0,37810,0,1,1,0,1.0,1.0,0.0
1625,Utah,Cities,Salt Lake City,0,0,0,0,190246,0,3,0,2,3.0,1.0,1.0
1626,Utah,Cities,South Jordan,0,0,0,0,57593,0,1,0,0,0.0,1.0,0.0
1627,Utah,Cities,South Salt Lake,0,0,0,0,24595,0,0,1,0,0.0,0.0,1.0
1628,Utah,Cities,St. George,0,0,0,0,76427,2,1,0,0,2.0,1.0,0.0
1629,Utah,Cities,Tooele,0,0,0,0,32241,1,0,0,0,0.0,1.0,0.0
1630,Utah,Cities,West Valley,1,0,0,0,133373,1,3,0,0,3.0,0.0,0.0
1631,Utah,Cities,Woods Cross,0,0,0,0,10343,0,1,0,1,2.0,0.0,0.0
1632,Utah,Universities and Colleges,University of Utah,0,0,0,0,32388,1,0,0,2,3.0,0.0,0.0
1633,Utah,Universities and Colleges,"""Utah State University",1,0,0,0,1,0,0,0,0,,,
1634,Utah,Metropolitan Counties,Salt Lake County Unified Police Department,0,0,0,0,0,1,1,0,0,0.0,1.0,1.0
1635,Utah,Metropolitan Counties,Tooele,0,1,0,0,0,1,3,0,1,4.0,0.0,0.0
1636,Utah,Metropolitan Counties,Utah,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1637,Utah,Metropolitan Counties,Washington,0,0,0,0,0,0,1,0,1,1.0,0.0,1.0
1638,Utah,Nonmetropolitan Counties,Carbon,0,0,0,0,0,1,0,2,0,3.0,0.0,0.0
1639,Utah,Nonmetropolitan Counties,Emery,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
1640,Utah,Nonmetropolitan Counties,Summit,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1641,Utah,Nonmetropolitan Counties,Uintah,0,0,0,0,0,0,1,1,0,2.0,0.0,0.0
1642,Utah,State Police Agencies,Utah Highway Patrol,3,0,0,0,0,2,1,2,1,2.0,0.0,1.0
1643,Utah,Other Agencies,Parks and Recreation,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1644,Utah,Other Agencies,Utah Transit Authority,0,0,0,0,0,0,0,2,0,2.0,0.0,0.0
1645,Vermont,Cities,Bennington,0,0,0,0,15492,0,0,0,1,1.0,0.0,0.0
1646,Vermont,Cities,Burlington,0,0,0,0,42235,0,1,1,1,2.0,0.0,1.0
1647,Vermont,Cities,Castleton,0,0,0,0,4649,0,0,0,1,0.0,0.0,1.0
1648,Vermont,Cities,Colchester,0,0,0,0,17288,0,1,0,0,1.0,0.0,0.0
1649,Vermont,Cities,Morristown,0,0,0,0,5369,0,0,1,0,1.0,0.0,0.0
1650,Vermont,Cities,South Burlington,0,0,0,0,18549,0,0,0,1,0.0,1.0,0.0
1651,Vermont,Cities,Springfield,0,0,0,0,9259,0,0,0,1,1.0,0.0,0.0
1652,Vermont,Cities,St. Albans,0,0,0,0,6888,0,1,0,0,1.0,0.0,0.0
1653,Vermont,Universities and Colleges,University of Vermont,0,0,0,0,13098,0,0,0,1,1.0,0.0,0.0
1654,Vermont,State Police Agencies,""" State Police",1,0,0,0,0,0,0,1,0,,,
1655,Virginia,Cities,Bedford,0,0,0,0,5894,0,0,0,2,1.0,0.0,1.0
1656,Virginia,Cities,Bristol,0,0,0,0,17641,1,0,0,0,0.0,0.0,1.0
1657,Virginia,Cities,Charlottesville,0,0,0,0,44187,0,1,0,0,1.0,0.0,0.0
1658,Virginia,Cities,Chesapeake,0,0,0,0,230577,2,0,2,2,4.0,2.0,0.0
1659,Virginia,Cities,Christiansburg,0,0,0,0,21581,0,0,0,1,1.0,0.0,0.0
1660,Virginia,Cities,Danville,0,0,0,0,43133,1,0,0,0,0.0,0.0,1.0
1661,Virginia,Cities,Farmville,0,0,0,0,8142,0,1,0,0,1.0,0.0,0.0
1662,Virginia,Cities,Galax,1,0,0,0,6870,0,0,0,1,0.0,0.0,0.0
1663,Virginia,Cities,Hampton,0,0,0,0,136949,1,0,1,0,1.0,0.0,1.0
1664,Virginia,Cities,Harrisonburg,0,0,0,0,51767,1,2,0,1,3.0,0.0,1.0
1665,Virginia,Cities,Hopewell,0,0,0,0,22305,0,0,1,0,0.0,1.0,0.0
1666,Virginia,Cities,Manassas,0,0,0,0,41512,0,0,1,0,1.0,0.0,0.0
1667,Virginia,Cities,Manassas Park,0,0,0,0,16332,1,0,0,0,0.0,1.0,0.0
1668,Virginia,Cities,Newport News,0,0,0,0,181074,0,1,3,0,1.0,1.0,2.0
1669,Virginia,Cities,Norfolk,0,0,0,0,247303,0,5,1,1,3.0,3.0,1.0
1670,Virginia,Cities,Poquoson,0,0,0,0,12108,1,0,0,0,1.0,0.0,0.0
1671,Virginia,Cities,Portsmouth,0,0,0,0,97018,0,0,2,1,3.0,0.0,0.0
1672,Virginia,Cities,Radford,0,0,0,0,16810,0,1,0,0,0.0,0.0,1.0
1673,Virginia,Cities,Richmond,1,0,0,0,212830,0,1,0,0,0.0,0.0,0.0
1674,Virginia,Cities,Roanoke,0,0,0,0,97927,0,1,0,0,1.0,0.0,0.0
1675,Virginia,Cities,Suffolk,0,0,0,0,85475,0,1,2,0,3.0,0.0,0.0
1676,Virginia,Cities,Virginia Beach,0,0,0,0,450687,1,1,1,2,3.0,2.0,0.0
1677,Virginia,Cities,West Point,0,0,0,0,3311,0,1,0,0,1.0,0.0,0.0
1678,Virginia,Cities,Woodstock,0,0,0,0,5193,0,1,0,0,1.0,0.0,0.0
1679,Virginia,Universities and Colleges,Christopher Newport University,0,0,0,0,5186,0,0,1,0,1.0,0.0,0.0
1680,Virginia,Universities and Colleges,George Mason University,0,0,0,0,32961,1,0,2,0,0.0,3.0,0.0
1681,Virginia,Universities and Colleges,James Madison University,1,0,0,0,19927,1,0,0,0,0.0,0.0,0.0
1682,Virginia,Universities and Colleges,University of Richmond,0,0,0,0,4361,0,0,0,1,1.0,0.0,0.0
1683,Virginia,Universities and Colleges,Virginia Commonwealth University,1,0,0,0,31445,0,1,0,0,0.0,0.0,0.0
1684,Virginia,Universities and Colleges,Virginia Military Institute,0,0,0,0,1664,1,0,0,0,1.0,0.0,0.0
1685,Virginia,Metropolitan Counties,Albemarle County Police Department,1,0,0,0,0,1,5,2,2,7.0,2.0,0.0
1686,Virginia,Metropolitan Counties,Amherst,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
1687,Virginia,Metropolitan Counties,Appomattox,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0
1688,Virginia,Metropolitan Counties,Arlington County Police Department,0,0,0,0,0,1,0,1,0,1.0,0.0,1.0
1689,Virginia,Metropolitan Counties,Chesterfield County Police Department,0,0,0,0,0,2,0,0,0,1.0,1.0,0.0
1690,Virginia,Metropolitan Counties,Clarke,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1691,Virginia,Metropolitan Counties,Fairfax County Police Department,1,0,0,0,0,3,1,5,4,7.0,5.0,0.0
1692,Virginia,Metropolitan Counties,Fluvanna,1,0,0,0,0,0,0,1,1,1.0,0.0,0.0
1693,Virginia,Metropolitan Counties,Gloucester,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0
1694,Virginia,Metropolitan Counties,Henrico County Police Department,0,0,0,0,0,0,4,0,1,2.0,3.0,0.0
1695,Virginia,Metropolitan Counties,James City County Police Department,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
1696,Virginia,Metropolitan Counties,Loudoun,0,0,0,0,0,2,0,1,0,2.0,1.0,0.0
1697,Virginia,Metropolitan Counties,Powhatan,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
1698,Virginia,Metropolitan Counties,Prince George County Police Department,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
1699,Virginia,Metropolitan Counties,Rockingham,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
