,State,Agency_type,Agency_name,Ethnicity,Disability,Gender,Gender_Identity,Population,quarter_1,quarter_2,quarter_3,quarter_4,vRace,vRel,vSexOr
0,Alabama,Cities,Florence,0,0,0,0,39481,0,1,0,1,2,0,0
1,Alabama,Cities,Hoover,0,0,0,0,84139,0,1,0,0,0,0,1
2,Alabama,Cities,Prattville,0,0,0,0,35154,1,0,1,0,2,0,0
3,Alabama,Cities,Tuscaloosa,0,0,0,0,94126,0,0,1,0,1,0,0
4,Alaska,Cities,Anchorage,0,0,0,0,299455,2,3,3,0,8,0,0
5,Arizona,Cities,Apache Junction,0,0,0,0,36626,1,0,0,0,1,0,0
6,Arizona,Cities,Avondale,1,0,0,0,78905,1,1,3,0,4,0,0
7,Arizona,Cities,Eagar,1,0,0,0,5034,0,1,0,0,0,0,0
8,Arizona,Cities,El Mirage,0,0,0,0,32837,0,0,1,0,1,0,0
9,Arizona,Cities,Gilbert,0,0,0,0,225232,1,0,0,0,1,0,0
10,Arizona,Cities,Glendale,1,0,0,0,234006,2,0,3,2,2,3,1
11,Arizona,Cities,Goodyear,0,0,0,0,71048,1,0,1,0,0,0,2
12,Arizona,Cities,Maricopa,0,0,0,0,44871,0,0,0,1,1,0,0
13,Arizona,Cities,Mesa,0,0,0,0,456155,2,0,0,0,1,1,0
14,Arizona,Cities,Phoenix,14,1,0,0,1502139,25,21,35,0,40,12,14
15,Arizona,Cities,Prescott,1,0,0,0,40752,0,0,0,1,0,0,0
16,Arizona,Cities,Scottsdale,1,0,0,0,225523,0,0,0,2,0,1,0
17,Arizona,Cities,Tempe,0,0,0,0,168501,2,0,1,0,1,0,2
18,Arizona,Cities,Tucson,1,0,0,0,525486,8,8,6,4,13,6,6
19,Arizona,Cities,Yuma,3,0,0,0,96014,3,5,0,2,3,4,0
20,Arizona,Universities and Colleges,Northern Arizona University,0,0,0,0,25991,0,0,0,1,0,0,1
21,Arizona,Universities and Colleges,University of Arizona,0,0,0,0,40223,2,0,0,0,2,0,0
22,Arizona,Metropolitan Counties,Cochise,0,0,0,0,0,0,0,0,1,0,1,0
23,Arizona,Metropolitan Counties,Maricopa,0,0,0,0,0,0,0,0,2,1,1,0
24,Arizona,Metropolitan Counties,Pima,0,0,0,0,0,0,0,0,3,1,1,1
25,Arizona,Metropolitan Counties,Yuma,1,0,0,0,0,0,1,0,1,1,0,0
26,Arkansas,Cities,Bentonville,0,0,0,0,39132,0,0,1,0,1,0,0
27,Arkansas,Cities,Berryville,0,0,0,0,5417,0,0,1,0,1,0,0
28,Arkansas,Cities,Cabot,0,0,0,0,24695,0,0,1,0,1,0,0
29,Arkansas,Cities,England,0,0,0,0,2806,0,1,0,0,1,0,0
30,Arkansas,Cities,Fairfield Bay,0,0,0,0,2295,0,0,1,0,1,0,0
31,Arkansas,Cities,Fort Smith,0,0,0,0,87821,0,0,0,2,1,0,1
32,Arkansas,Cities,Gurdon,0,0,0,0,2184,1,0,0,0,1,0,0
33,Arkansas,Cities,Marion,0,0,0,0,12258,0,0,1,0,0,0,1
34,Arkansas,Cities,North Little Rock,0,0,0,0,65398,0,1,0,0,1,0,0
35,Arkansas,Cities,Pine Bluff,0,0,0,0,46399,1,0,0,0,0,0,1
36,Arkansas,Cities,Rogers,0,0,0,0,59787,0,1,0,0,1,0,0
37,Arkansas,Cities,Sherwood,0,0,0,0,29900,1,0,0,0,1,0,0
38,Arkansas,Metropolitan Counties,Crawford,0,0,0,0,0,0,2,1,1,2,0,2
39,Arkansas,Metropolitan Counties,Faulkner,1,0,0,0,0,0,1,0,1,1,0,0
40,Arkansas,Metropolitan Counties,Lonoke,0,0,0,0,0,1,0,0,0,1,0,0
41,Arkansas,Metropolitan Counties,Pulaski,1,0,0,0,0,1,0,1,1,1,0,1
42,Arkansas,Metropolitan Counties,Sebastian,0,0,0,0,0,0,1,0,0,1,0,0
43,Arkansas,Nonmetropolitan Counties,Greene,0,0,0,0,0,0,0,1,0,1,0,0
44,Arkansas,Nonmetropolitan Counties,Pope,0,0,0,0,0,0,1,0,0,0,0,1
45,California,Cities,Adelanto,1,0,0,0,31165,1,0,1,0,1,0,0
46,California,Cities,Agoura Hills,0,0,0,0,20762,0,2,0,0,2,0,0
47,California,Cities,Alameda,0,0,0,0,76206,0,0,0,1,0,1,0
48,California,Cities,Alhambra,0,0,0,0,84710,0,0,0,1,1,0,0
49,California,Cities,Antioch,0,0,0,0,106447,1,1,0,0,2,0,0
50,California,Cities,Arcadia,0,0,0,0,57855,1,0,0,0,1,0,0
51,California,Cities,Atascadero,1,0,0,0,28938,0,0,1,1,1,0,0
52,California,Cities,Atwater,1,0,0,0,28906,0,1,0,0,0,0,0
53,California,Cities,Auburn,0,0,0,0,13779,0,1,0,0,1,0,0
54,California,Cities,Azusa,0,0,0,0,47754,0,0,1,0,1,0,0
55,California,Cities,Bakersfield,0,0,0,0,361859,0,0,2,1,2,1,0
56,California,Cities,Baldwin Park,0,0,0,0,76745,0,0,1,0,0,0,1
57,California,Cities,Banning,1,0,0,0,30503,0,0,1,0,0,0,0
58,California,Cities,Berkeley,1,0,0,0,116217,6,2,4,1,7,1,4
59,California,Cities,Beverly Hills,0,0,0,0,34780,1,0,0,0,0,1,0
60,California,Cities,Brentwood3,0,0,0,0,54301,0,1,2,1,4,0,0
61,California,Cities,Buena Park3,1,0,0,0,82632,0,1,0,1,0,0,1
62,California,Cities,Burbank,1,0,0,0,104727,1,2,2,0,1,1,2
63,California,Cities,Calabasas,0,0,0,0,24114,1,0,0,1,0,2,0
64,California,Cities,Camarillo,0,0,0,0,66173,1,1,1,0,2,1,0
65,California,Cities,Campbell,0,0,0,0,40549,0,1,0,0,1,0,0
66,California,Cities,Carlsbad,1,0,0,0,110505,0,0,3,0,1,1,0
67,California,Cities,Carson,0,0,0,0,93415,0,0,0,1,1,0,0
68,California,Cities,Cerritos,0,0,0,0,49816,1,0,0,2,3,0,0
69,California,Cities,Chico,0,0,0,0,88226,1,2,0,1,1,3,0
70,California,Cities,Chino,3,0,0,0,80704,2,2,3,2,2,2,2
71,California,Cities,Chula Vista,0,0,0,0,255073,0,3,0,1,3,0,1
72,California,Cities,Citrus Heights,0,0,0,0,85337,0,1,0,0,1,0,0
73,California,Cities,Claremont,0,0,0,0,35623,2,0,0,1,1,1,1
74,California,Cities,Clearlake,0,0,0,0,14951,1,0,0,1,1,0,1
75,California,Cities,Clovis,1,0,0,0,99483,0,1,1,2,0,1,2
76,California,Cities,Colton,0,0,0,0,53403,0,0,0,1,1,0,0
77,California,Cities,Compton,0,0,0,0,97907,0,1,0,1,1,0,1
78,California,Cities,Concord,0,0,0,0,125464,0,1,0,0,1,0,0
79,California,Cities,Corcoran,0,0,0,0,23290,0,0,1,0,1,0,0
80,California,Cities,Corona,1,0,0,0,160159,0,0,0,1,0,0,0
81,California,Cities,Coronado,0,0,0,0,23183,1,0,0,0,0,1,0
82,California,Cities,Costa Mesa,0,0,0,0,112538,0,0,0,1,1,0,0
83,California,Cities,Covina,0,0,0,0,48524,0,3,0,0,0,2,1
84,California,Cities,Cupertino,0,0,0,1,60440,0,0,0,1,0,0,0
85,California,Cities,Cypress,1,0,0,0,49067,0,0,1,0,0,0,0
86,California,Cities,Daly City,0,0,0,0,104536,1,0,1,1,0,2,1
87,California,Cities,Dana Point,0,0,0,0,34262,0,1,0,0,0,1,0
88,California,Cities,Davis,1,0,0,0,66126,3,4,0,1,2,1,4
89,California,Cities,Duarte,0,0,0,0,21759,1,0,1,0,1,0,1
90,California,Cities,El Cajon,1,0,0,0,102012,0,1,0,1,1,0,0
91,California,Cities,El Cerrito,4,0,0,0,24184,3,1,2,1,0,2,1
92,California,Cities,Elk Grove,0,0,0,0,160925,0,0,0,1,1,0,0
93,California,Cities,El Monte,0,0,0,0,115591,0,3,0,2,5,0,0
94,California,Cities,Emeryville,0,0,0,0,10415,0,1,0,0,1,0,0
95,California,Cities,Encinitas,1,0,0,0,61433,2,1,1,0,2,1,0
96,California,Cities,Escondido,2,0,0,0,148650,2,2,3,1,4,1,1
97,California,Cities,Eureka,0,0,0,0,26881,1,1,0,0,1,0,1
98,California,Cities,Fairfield,1,0,0,0,108425,1,0,0,2,2,0,0
99,California,Cities,Fontana,0,0,0,0,203427,0,1,0,0,1,0,0
100,California,Cities,Foster City,0,0,0,0,32652,1,0,0,0,1,0,0
101,California,Cities,Fresno,2,0,0,1,508876,3,3,1,3,4,0,3
102,California,Cities,Fullerton,0,0,0,0,139676,1,0,0,1,0,1,1
103,California,Cities,Galt,0,0,0,0,24553,0,0,1,0,1,0,0
104,California,Cities,Garden Grove,3,0,0,0,175469,0,1,2,1,1,0,0
105,California,Cities,Gilroy,0,0,0,0,51240,0,1,1,0,0,0,2
106,California,Cities,Glendale,0,0,0,0,195366,0,0,1,0,1,0,0
107,California,Cities,Glendora,0,0,0,0,50893,1,0,0,0,1,0,0
108,California,Cities,Gridley,1,0,0,0,6563,1,0,0,0,0,0,0
109,California,Cities,Hanford,0,0,0,0,54425,1,0,1,0,1,0,1
110,California,Cities,Hawaiian Gardens,0,0,0,0,14437,2,1,1,0,4,0,0
111,California,Cities,Hayward,0,0,0,0,150955,0,2,0,0,0,1,1
112,California,Cities,Healdsburg,0,0,0,0,11483,1,0,0,0,1,0,0
113,California,Cities,Hercules,1,0,0,0,24831,0,0,1,0,0,0,0
114,California,Cities,Holtville,0,0,0,0,6022,0,0,0,1,0,1,0
115,California,Cities,Huntington Beach,0,0,0,1,195842,0,1,0,0,0,0,0
116,California,Cities,Imperial Beach,1,0,0,0,26998,1,1,1,0,1,0,1
117,California,Cities,Irvine,0,0,0,0,235830,0,1,0,0,0,1,0
118,California,Cities,Jurupa Valley,0,0,0,0,98090,0,0,1,0,0,1,0
119,California,Cities,Laguna Beach,0,0,0,0,23313,0,1,0,0,0,0,1
120,California,Cities,La Habra,0,0,0,0,61740,0,0,1,0,0,1,0
121,California,Cities,Lake Elsinore,0,0,0,0,56232,0,0,2,0,0,2,0
122,California,Cities,Lake Forest,0,0,0,0,79336,1,0,0,1,2,0,0
123,California,Cities,Lakewood,0,0,0,0,81086,0,1,0,1,2,0,0
124,California,Cities,La Mirada,0,0,0,0,49150,1,2,0,0,1,2,0
125,California,Cities,Lancaster,1,0,0,0,159792,1,2,1,1,3,1,0
126,California,Cities,La Quinta,0,0,0,0,39150,1,0,1,0,1,1,0
127,California,Cities,Lemon Grove,0,0,0,0,26156,1,1,0,0,1,0,1
128,California,Cities,Lemoore,0,0,0,0,24802,1,0,0,0,1,0,0
129,California,Cities,Livermore,1,0,0,0,84350,0,0,1,0,0,0,0
130,California,Cities,Lodi,2,0,0,0,63639,0,1,1,0,0,0,0
131,California,Cities,Lomita,1,0,0,0,20622,0,1,0,0,0,0,0
132,California,Cities,Long Beach,0,0,0,0,469665,3,0,1,1,3,1,1
133,California,Cities,Los Alamitos,0,0,0,0,11735,1,0,0,0,1,0,0
134,California,Cities,Los Angeles,9,0,0,2,3878725,21,40,25,28,41,29,33
135,California,Cities,Los Gatos,0,0,0,0,30351,0,0,1,1,2,0,0
136,California,Cities,Lynwood,0,0,0,0,71077,0,0,0,1,1,0,0
137,California,Cities,Malibu,0,0,0,0,12891,0,0,1,0,1,0,0
138,California,Cities,Manhattan Beach,0,0,0,0,35930,0,0,0,1,1,0,0
139,California,Cities,Manteca,0,0,0,0,72261,1,1,0,1,1,1,1
140,California,Cities,Milpitas,0,0,0,0,69522,1,0,0,0,1,0,0
141,California,Cities,Modesto,1,0,0,0,204252,2,0,1,0,0,1,1
142,California,Cities,Montclair,0,0,0,0,37785,1,0,1,0,2,0,0
143,California,Cities,Monterey,0,0,0,0,29338,0,0,1,1,1,0,1
144,California,Cities,Moreno Valley,0,0,0,0,201284,0,0,0,1,1,0,0
145,California,Cities,Morgan Hill,0,0,0,0,39907,0,0,0,1,0,1,0
146,California,Cities,Murrieta3,0,0,0,0,107768,2,2,1,0,3,1,1
147,California,Cities,National City,0,0,0,0,59637,1,0,1,1,2,0,1
148,California,Cities,Newark,1,0,0,0,43950,1,1,0,1,2,0,0
149,California,Cities,Newport Beach,0,0,0,0,87639,0,0,2,1,0,2,1
150,California,Cities,Norwalk,0,0,0,0,106518,0,4,0,1,4,1,0
151,California,Cities,Oakland,2,0,0,0,403887,2,4,3,2,4,1,4
152,California,Cities,Oceanside,1,0,0,0,172525,2,4,2,0,5,1,1
153,California,Cities,Ontario,0,0,0,0,168144,0,1,0,0,1,0,0
154,California,Cities,Orange,0,0,0,0,140304,0,1,2,0,1,1,1
155,California,Cities,Oroville,0,0,0,0,15581,0,0,1,1,1,0,1
156,California,Cities,Oxnard,0,0,0,0,202594,0,0,0,1,0,0,1
157,California,Cities,Pacifica,0,0,0,0,38494,0,0,1,0,0,1,0
158,California,Cities,Pacific Grove,0,0,0,0,15518,1,0,0,0,0,1,0
159,California,Cities,Palmdale,0,0,0,0,156522,3,1,3,1,4,1,3
160,California,Cities,Palm Springs,0,0,0,0,46282,4,1,2,1,3,1,4
161,California,Cities,Palo Alto,1,0,0,0,66964,1,0,0,0,0,0,0
162,California,Cities,Paramount,0,0,0,0,54868,0,1,0,1,2,0,0
163,California,Cities,Pasadena,1,0,0,0,139003,0,0,1,2,1,1,0
164,California,Cities,Pico Rivera,1,0,0,0,63710,1,1,0,0,0,0,1
165,California,Cities,Pinole,1,0,0,0,18848,0,0,1,0,0,0,0
166,California,Cities,Placentia,0,0,0,0,52002,0,0,1,0,1,0,0
167,California,Cities,Rancho Cordova,0,0,0,0,67634,1,0,0,0,1,0,0
168,California,Cities,Rancho Palos Verdes,0,0,0,0,42542,0,0,0,1,0,1,0
169,California,Cities,Red Bluff,0,0,0,0,14170,0,1,0,2,2,0,1
170,California,Cities,Redding,2,0,0,0,91035,2,2,3,1,5,0,1
171,California,Cities,Redlands,0,0,0,0,70282,0,1,0,2,0,2,1
172,California,Cities,Redondo Beach,2,0,0,0,67993,1,2,1,1,2,0,1
173,California,Cities,Redwood City,0,0,0,0,79707,1,0,0,0,0,1,0
174,California,Cities,Richmond,0,0,0,0,107341,0,0,2,1,1,0,2
175,California,Cities,Ridgecrest,0,0,0,0,28537,0,1,0,0,0,0,1
176,California,Cities,Riverside,2,0,0,1,316423,7,4,0,5,11,1,1
177,California,Cities,Rohnert Park,3,0,0,0,41326,2,0,0,1,0,0,0
178,California,Cities,Rolling Hills Estates,0,0,0,0,8229,0,0,0,1,1,0,0
179,California,Cities,Roseville,0,0,0,0,126236,0,1,0,0,0,0,1
180,California,Cities,Sacramento,2,0,0,0,478182,2,5,6,3,6,2,6
181,California,Cities,Salinas,1,0,0,0,155742,0,0,0,2,0,0,1
182,California,Cities,San Bernardino,1,0,0,0,214322,0,0,2,1,2,0,0
183,California,Cities,San Diego,1,0,0,0,1349306,7,10,17,9,18,12,12
184,California,Cities,San Dimas,0,0,0,0,33854,1,0,0,0,1,0,0
185,California,Cities,San Francisco,1,0,0,0,833863,4,8,8,4,7,3,13
186,California,Cities,San Jose,1,0,0,0,992143,7,1,2,5,6,2,6
187,California,Cities,San Leandro,1,0,0,0,87490,2,1,2,0,3,0,1
188,California,Cities,San Luis Obispo,0,0,0,0,46095,0,0,2,0,1,0,1
189,California,Cities,San Mateo,0,0,0,0,100440,0,0,1,0,0,0,1
190,California,Cities,Santa Ana,0,0,0,0,332848,0,0,1,0,0,0,1
191,California,Cities,Santa Barbara,0,0,0,0,90006,0,0,1,1,1,0,1
192,California,Cities,Santa Clara,0,0,0,0,120150,0,0,2,0,0,0,2
193,California,Cities,Santa Clarita,0,0,0,0,204951,2,1,1,1,2,0,3
194,California,Cities,Santa Cruz,0,0,0,0,62517,1,0,0,1,1,0,1
195,California,Cities,Santa Maria,0,0,0,0,102051,0,0,0,1,0,0,1
196,California,Cities,Santa Rosa,0,0,0,0,171564,2,1,0,0,0,1,2
197,California,Cities,Santee,1,0,0,0,55924,2,0,1,0,1,0,1
198,California,Cities,Saratoga,0,0,0,0,30897,0,1,0,0,1,0,0
199,California,Cities,Simi Valley,1,0,0,0,126215,1,0,2,0,1,1,0
200,California,Cities,Sonora,0,0,0,0,4774,0,0,1,0,1,0,0
201,California,Cities,South Gate,0,0,0,0,95591,1,0,1,0,0,1,1
202,California,Cities,South Lake Tahoe,1,0,0,0,21243,0,0,1,0,0,0,0
203,California,Cities,Stanton,0,0,0,0,39128,0,1,0,0,0,0,1
204,California,Cities,Stockton,0,0,0,0,299796,1,0,0,1,1,0,1
205,California,Cities,Sunnyvale,0,0,0,0,148160,0,1,0,0,1,0,0
206,California,Cities,Taft,0,0,0,0,8839,1,0,0,0,0,0,1
207,California,Cities,Tehachapi,1,0,0,0,13607,1,0,1,0,1,0,0
208,California,Cities,Temecula,0,0,0,0,106680,0,0,1,0,1,0,0
209,California,Cities,Temple City,0,0,0,0,36269,0,0,0,1,0,1,0
210,California,Cities,Thousand Oaks,0,0,0,0,128884,0,0,0,1,0,1,0
211,California,Cities,Torrance,1,0,0,0,147534,0,0,2,0,1,0,0
212,California,Cities,Tracy,1,0,0,0,85174,2,1,3,0,4,0,1
213,California,Cities,Turlock,0,0,0,0,70075,0,0,0,1,1,0,0
214,California,Cities,Union City,4,0,0,0,72480,1,3,1,0,1,0,0
215,California,Cities,Vallejo,1,0,0,0,118336,0,2,0,0,1,0,0
216,California,Cities,Ventura,0,0,0,0,108204,1,0,0,0,0,1,0
217,California,Cities,Vernon,0,0,0,0,115,0,1,0,0,1,0,0
218,California,Cities,Victorville,0,0,0,0,121699,2,1,2,2,6,0,1
219,California,Cities,Visalia,0,0,0,0,127824,1,1,0,0,1,0,1
220,California,Cities,Vista,0,0,0,0,96712,0,1,0,1,1,0,1
221,California,Cities,Walnut Creek,0,0,0,0,66149,0,0,0,1,1,0,0
222,California,Cities,West Covina,0,0,0,0,107867,3,1,1,1,6,0,0
223,California,Cities,West Hollywood,2,0,0,0,34902,1,1,3,0,1,0,2
224,California,Cities,Westlake Village,0,0,0,0,8440,2,0,0,0,0,2,0
225,California,Cities,Westminster,1,1,0,0,91885,1,1,1,2,1,1,1
226,California,Cities,Yorba Linda,0,0,0,0,67492,0,0,0,1,1,0,0
227,California,Cities,Yuba City,1,0,0,0,65133,0,0,1,0,0,0,0
228,California,Cities,Yucca Valley,0,0,0,0,21214,0,0,1,0,1,0,0
229,California,Universities and Colleges,California State Polytechnic University: Pomona,1,0,0,0,22156,1,0,0,0,0,0,0
230,California,Universities and Colleges,California State Polytechnic University: San Luis Obispo,0,0,0,0,18679,1,0,0,0,0,0,1
231,California,Universities and Colleges,California State University: Dominguez Hills,0,0,0,0,13933,1,0,1,0,1,0,1
232,California,Universities and Colleges,California State University: Long Beach,0,0,0,0,36279,0,1,0,0,1,0,0
233,California,Universities and Colleges,California State University: San Bernardino,0,0,0,0,18234,2,0,1,0,3,0,0
234,California,Universities and Colleges,California State University: San Jose,1,0,0,0,30448,1,1,1,1,2,0,1
235,California,Universities and Colleges,California State University: San Marcos,0,0,0,0,10610,1,0,0,0,0,0,1
236,California,Universities and Colleges,California State University: Stanislaus,0,0,0,0,8882,0,0,0,1,0,0,1
237,California,Universities and Colleges,Humboldt State University,0,0,0,0,8116,0,1,0,0,0,0,1
238,California,Universities and Colleges,Marin Community College,0,0,0,0,7058,2,0,0,0,0,1,1
239,California,Universities and Colleges,University of California: Berkeley,1,0,0,0,35893,1,1,4,1,3,2,1
240,California,Universities and Colleges,University of California: Davis,1,0,0,0,32354,0,3,0,0,1,0,1
241,California,Universities and Colleges,University of California: Riverside,0,0,0,0,20947,0,1,1,0,2,0,0
242,California,Universities and Colleges,University of California: San Diego,0,0,0,0,28294,0,1,0,0,0,1,0
243,California,Universities and Colleges,University of California: Santa Cruz,0,0,0,0,17404,1,0,0,0,0,0,1
244,California,Metropolitan Counties,El Dorado,1,0,0,0,0,1,0,0,1,0,0,1
245,California,Metropolitan Counties,Kern,3,0,0,0,0,1,3,0,1,1,0,1
246,California,Metropolitan Counties,Kings,0,0,0,0,0,1,0,0,0,0,0,1
247,California,Metropolitan Counties,Los Angeles,10,0,0,0,0,14,10,11,15,20,3,17
248,California,Metropolitan Counties,Orange,1,0,0,0,0,1,0,0,1,1,0,0
249,California,Metropolitan Counties,Riverside,0,0,0,0,0,0,1,1,1,3,0,0
250,California,Metropolitan Counties,Sacramento,0,0,0,0,0,2,3,3,5,9,1,3
251,California,Metropolitan Counties,San Bernardino,2,0,0,1,0,1,0,3,2,2,0,1
252,California,Metropolitan Counties,San Diego,2,0,0,0,0,3,2,3,5,6,2,3
253,California,Metropolitan Counties,San Luis Obispo,0,0,0,0,0,0,0,1,3,3,0,1
254,California,Metropolitan Counties,San Mateo,0,0,0,0,0,0,1,0,0,0,0,1
255,California,Metropolitan Counties,Santa Barbara,0,0,0,0,0,1,2,1,0,2,0,2
256,California,Metropolitan Counties,Santa Clara,0,0,0,0,0,0,2,0,0,1,0,1
257,California,Metropolitan Counties,Santa Cruz,1,0,0,0,0,2,0,1,0,1,0,1
258,California,Metropolitan Counties,Shasta,0,0,0,0,0,3,1,2,0,4,0,2
259,California,Metropolitan Counties,Sonoma,0,0,0,0,0,0,0,2,0,1,0,1
260,California,Metropolitan Counties,Ventura,0,0,0,0,0,0,0,2,0,1,1,0
261,California,Metropolitan Counties,Yuba,0,0,0,0,0,0,0,1,0,1,0,0
262,California,Nonmetropolitan Counties,Alpine,0,0,0,0,0,1,0,0,0,1,0,0
263,California,Nonmetropolitan Counties,Amador,0,0,0,0,0,0,0,1,0,0,0,1
264,California,Nonmetropolitan Counties,Calaveras,1,0,0,0,0,0,0,1,0,0,0,0
265,California,Nonmetropolitan Counties,Lake,2,0,0,0,0,2,0,0,0,0,0,0
266,California,Other Agencies,Fontana Unified School District,0,0,0,0,0,0,0,0,1,1,0,0
267,California,Other Agencies,Los Angeles Transportation Services Bureau,0,0,0,0,0,3,3,0,0,2,1,3
268,California,Other Agencies,Port of San Diego Harbor,1,0,0,0,0,0,1,1,1,2,0,0
269,California,Other Agencies,San Francisco Bay Area Rapid Transit: Alameda County,0,0,0,0,0,0,2,2,0,4,0,0
270,California,Other Agencies,San Francisco Bay Area Rapid Transit: Contra Costa County,0,0,0,0,0,1,0,0,0,1,0,0
271,California,Other Agencies,San Francisco Bay Area Rapid Transit: San Francisco County,0,0,0,0,0,2,0,0,0,1,0,1
272,Colorado,Cities,Arvada,0,0,0,0,110792,0,0,1,1,2,0,0
273,Colorado,Cities,Aurora,1,0,0,0,343484,1,3,0,2,4,0,1
274,Colorado,Cities,Castle Rock,2,0,0,0,52309,0,0,0,2,0,0,0
275,Colorado,Cities,Centennial,0,0,0,0,104771,2,2,1,1,3,2,1
276,Colorado,Cities,Colorado Springs,1,0,0,0,436108,2,4,1,0,3,1,2
277,Colorado,Cities,Commerce City,0,0,0,0,49200,0,0,1,0,0,1,0
278,Colorado,Cities,Denver,1,0,0,0,648981,3,13,9,5,9,5,15
279,Colorado,Cities,Dillon,1,0,0,0,906,0,1,0,0,0,0,0
280,Colorado,Cities,Durango,0,0,0,0,17303,1,0,1,0,0,0,2
281,Colorado,Cities,Englewood,0,1,0,0,31454,0,0,0,2,1,0,0
282,Colorado,Cities,Erie,0,0,0,0,19627,1,0,0,0,0,1,0
283,Colorado,Cities,Fountain,0,0,0,0,27163,2,1,0,0,2,0,1
284,Colorado,Cities,Glendale,0,0,0,0,4502,1,0,0,0,0,1,0
285,Colorado,Cities,Glenwood Springs,0,0,0,0,9715,0,0,1,0,0,0,1
286,Colorado,Cities,Golden,1,0,0,0,19334,0,0,0,1,0,0,0
287,Colorado,Cities,Grand Junction,0,0,0,0,60167,1,1,2,1,4,0,1
288,Colorado,Cities,Greeley,0,0,0,0,96111,0,0,0,1,0,0,1
289,Colorado,Cities,Greenwood Village,0,0,0,0,14614,0,1,0,0,1,0,0
290,Colorado,Cities,Lafayette,1,0,0,0,26145,0,1,2,0,2,0,0
291,Colorado,Cities,Lakewood,1,0,0,0,146298,1,1,0,2,1,1,1
292,Colorado,Cities,Littleton,0,0,0,0,44375,1,0,0,0,1,0,0
293,Colorado,Cities,Lone Tree,0,0,0,0,12056,0,0,1,0,0,0,1
294,Colorado,Cities,Longmont,1,0,0,0,89434,2,1,0,0,1,0,1
295,Colorado,Cities,Loveland,0,0,0,0,71325,0,1,0,0,1,0,0
296,Colorado,Cities,Monument,0,0,0,0,5800,0,0,1,0,0,1,0
297,Colorado,Cities,Pueblo,0,0,0,0,108062,0,0,1,1,2,0,0
298,Colorado,Cities,Rifle,1,0,0,0,9306,1,0,0,0,0,0,0
299,Colorado,Cities,Snowmass Village,0,0,0,0,2851,1,0,0,0,1,0,0
300,Colorado,Cities,Steamboat Springs,1,0,0,0,12008,0,0,1,0,0,0,0
301,Colorado,Cities,Telluride,0,0,0,0,2313,0,0,1,0,0,0,1
302,Colorado,Cities,Thornton,0,0,0,0,125775,0,0,1,2,0,1,2
303,Colorado,Cities,Westminster,0,0,0,0,110093,1,0,0,0,0,0,1
304,Colorado,Metropolitan Counties,Adams,1,0,0,0,0,1,0,2,0,1,0,1
305,Colorado,Metropolitan Counties,Arapahoe,0,0,0,0,0,6,0,2,0,4,2,2
306,Colorado,Metropolitan Counties,El Paso,0,0,0,0,0,0,0,1,1,2,0,0
307,Colorado,Metropolitan Counties,Larimer,0,0,0,0,0,0,0,0,2,0,0,2
308,Colorado,Metropolitan Counties,Mesa,1,0,0,0,0,1,0,0,0,0,0,0
309,Colorado,Metropolitan Counties,Park,0,0,0,0,0,0,1,0,0,1,0,0
310,Colorado,Metropolitan Counties,Pueblo,0,0,0,0,0,0,0,1,0,1,0,0
311,Colorado,Metropolitan Counties,Weld,0,0,0,0,0,1,0,1,0,1,0,1
312,Colorado,Nonmetropolitan Counties,Cheyenne,1,0,0,0,0,1,0,0,0,0,0,0
313,Colorado,Nonmetropolitan Counties,Garfield,0,0,0,0,0,0,1,0,1,1,1,0
314,Colorado,Nonmetropolitan Counties,Logan,0,0,0,0,0,0,0,1,1,1,1,0
315,Colorado,Nonmetropolitan Counties,Montezuma,0,0,0,0,0,1,0,0,0,1,0,0
316,Colorado,Nonmetropolitan Counties,Pitkin,0,0,0,0,0,0,0,0,1,1,0,0
317,Colorado,State Police Agencies,Colorado State Patrol,0,0,0,0,0,0,0,0,1,1,0,0
318,Connecticut,Cities,Bethel,0,0,0,0,19338,1,0,0,0,1,0,0
319,Connecticut,Cities,Bridgeport,3,0,0,0,147076,2,4,3,2,5,1,2
320,Connecticut,Cities,Canton,0,0,0,0,10369,0,0,1,0,0,0,1
321,Connecticut,Cities,Danbury,1,0,0,0,83363,0,2,0,1,0,1,1
322,Connecticut,Cities,Derby,0,0,0,0,12806,0,0,0,1,1,0,0
323,Connecticut,Cities,East Hampton,0,0,0,0,12934,0,1,0,1,0,2,0
324,Connecticut,Cities,East Hartford,0,0,0,0,51275,0,1,0,0,0,0,1
325,Connecticut,Cities,East Windsor,0,0,0,0,11455,0,0,1,0,1,0,0
326,Connecticut,Cities,Enfield,0,0,0,0,44661,0,1,0,0,1,0,0
327,Connecticut,Cities,Glastonbury,0,0,0,0,34782,1,0,0,0,1,0,0
328,Connecticut,Cities,Groton,0,0,0,0,9359,0,1,1,0,1,1,0
329,Connecticut,Cities,Groton Town,0,1,0,0,29946,0,1,1,0,1,0,0
330,Connecticut,Cities,Guilford,0,0,0,0,22409,0,0,1,0,0,1,0
331,Connecticut,Cities,Hamden,0,0,0,0,60829,0,1,0,0,0,1,0
332,Connecticut,Cities,Hartford,0,0,0,0,124927,2,1,1,0,1,1,2
333,Connecticut,Cities,Manchester,1,0,0,0,58304,2,2,4,2,7,2,0
334,Connecticut,Cities,Meriden,0,0,0,0,60558,1,1,0,1,2,0,1
